============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  O(122 MeV) ==> Upper Be+He Gas+Lower Be( 8.03 mm) ========
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z)
T  156  8 .1032929E+09   8030000E+01  .5842E+05 -.2179E+06   .9999993 -.0005698  .0010387
T  157  8 .1031920E+09   8030000E+01  .1384E+06  .2003E+06   .9999955  .0001643  .0029824
T  158  8 .1028908E+09   8030000E+01 -.1862E+05 -.1349E+06   .9999939 -.0013246 -.0032240
T  159  8 .1030644E+09   8030000E+01 -.4777E+05 -.5832E+05   .9999954  .0029061  .0008440
T  160  8 .1033033E+09   8030000E+01 -.5714E+05  .1491E+05   .9999974 -.0017246 -.0014863
T  161  8 .1032926E+09   8030000E+01 -.2707E+06 -.2243E+06   .9999899 -.0040184 -.0019951
T  162  8 .1032258E+09   8030000E+01 -.1012E+06 -.1210E+06   .9999970  .0004948 -.0023790
T  163  8 .1034169E+09   8030000E+01  .1694E+05 -.8858E+05   .9999947  .0006502 -.0031835
T  164  8 .1030666E+09   8030000E+01 -.1607E+06  .1647E+04   .9999997 -.0002976  .0006663
T  165  8 .1030122E+09   8030000E+01 -.1692E+06 -.1046E+06   .9999904 -.0030363 -.0031710
T  166  8 .1032667E+09   8030000E+01  .1663E+05 -.7143E+05   .9999977 -.0004534 -.0021195
T  167  8 .1029976E+09   8030000E+01  .2031E+06 -.4116E+05   .9999872  .0036838 -.0034645
T  168  8 .1027964E+09   8030000E+01 -.1892E+06 -.1229E+06   .9999965 -.0014187  .0022366
T  169  8 .1028962E+09   8030000E+01 -.4856E+05  .2320E+06   .9999844  .0034929  .0043565
T  170  8 .1030409E+09   8030000E+01  .2221E+05 -.6776E+05   .9999996 -.0008349  .0002552
T  171  8 .1031824E+09   8030000E+01  .5636E+05 -.6257E+05   .9999748 -.0052847  .0047443
T  172  8 .1031332E+09   8030000E+01  .2118E+06  .1264E+05   .9999909  .0036604 -.0021721
T  173  8 .1030987E+09   8030000E+01 -.8353E+05  .2287E+06   .9999992  .0001371  .0012961
T  174  8 .1032607E+09   8030000E+01  .1499E+06  .2324E+05   .9999984  .0015103 -.0009065
T  175  8 .1032325E+09   8030000E+01  .3187E+05  .1413E+06   .9999848 -.0011665  .0053806
T  176  8 .1029900E+09   8030000E+01 -.9679E+05  .3602E+05   .9999969 -.0007891  .0023722
T  177  8 .1029671E+09   8030000E+01  .3457E+04  .2212E+06   .9999968  .0000146  .0025164
T  178  8 .1030445E+09   8030000E+01 -.3957E+05 -.6589E+05   .9999984 -.0012376 -.0012916
T  179  8 .1028893E+09   8030000E+01 -.5482E+04 -.4265E+05   .9999937 -.0034797 -.0007086
T  180  8 .1033529E+09   8030000E+01  .1328E+06  .6205E+05   .9999818  .0021283  .0056526
T  181  8 .1031597E+09   8030000E+01  .1690E+05  .9413E+05   .9999961  .0024364  .0013479
T  182  8 .1031839E+09   8030000E+01  .2715E+06  .1956E+05   .9999940  .0009737 -.0033217
T  183  8 .1031385E+09   8030000E+01 -.1209E+06  .1671E+06   .9999974 -.0009262  .0020729
T  184  8 .1030382E+09   8030000E+01  .2092E+06  .1153E+06   .9999728  .0038388  .0062953
T  185  8 .1032962E+09   8030000E+01  .2222E+05 -.6617E+05   .9999971 -.0011752  .0020790
T  186  8 .1029750E+09   8030000E+01  .5356E+05  .2033E+05   .9999988  .0006014 -.0014247
T  187  8 .1030702E+09   8030000E+01  .4533E+05 -.6960E+05   .9999967  .0015080 -.0020823
T  188  8 .1030716E+09   8030000E+01 -.1405E+06 -.1736E+05   .9999918 -.0019570 -.0035371
T  189  8 .1032629E+09   8030000E+01  .2126E+05  .1032E+05   .9999974  .0009068 -.0021089
T  190  8 .1030044E+09   8030000E+01  .1162E+06 -.2484E+05   .9999839  .0044716  .0035026
T  191  8 .1028938E+09   8030000E+01 -.1187E+06 -.2864E+05   .9999937 -.0023426 -.0026484
T  192  8 .1032600E+09   8030000E+01 -.4542E+05 -.3818E+05   .9999967  .0023702 -.0010231
T  193  8 .1030431E+09   8030000E+01  .4593E+05  .4904E+05   .9999917 -.0014995  .0037801
T  194  8 .1031672E+09   8030000E+01  .1031E+06 -.1387E+06   .9999910  .0012179 -.0040626
T  195  8 .1031169E+09   8030000E+01 -.4370E+06 -.1479E+06   .9999950 -.0030675 -.0007141
T  196  8 .1033679E+09   8030000E+01  .1026E+06 -.1783E+06   .9999977  .0011701 -.0017720
T  197  8 .1031430E+09   8030000E+01 -.5120E+05  .5338E+05   .9999955 -.0029830  .0002479
T  198  8 .1029134E+09   8030000E+01 -.3966E+05  .1126E+06   .9999969  .0010618  .0022520
T  199  8 .1037006E+09   8030000E+01 -.1760E+06  .8364E+04   .9999996  .0006179 -.0006468
T  200  8 .1031145E+09   8030000E+01  .7022E+05  .1670E+06   .9999963  .0019163  .0019162
T  201  8 .1028490E+09   8030000E+01 -.1703E+06 -.1293E+06   .9999974 -.0011304 -.0019635
T  202  8 .1030524E+09   8030000E+01 -.3307E+05 -.1849E+06   .9999723  .0038149 -.0063950
T  203  8 .1033030E+09   8030000E+01 -.2693E+06  .2892E+06   .9999921 -.0029751  .0026418
T  204  8 .1029380E+09   8030000E+01 -.6278E+05  .1811E+06   .9999637  .0023500  .0081862
T  205  8 .1030074E+09   8030000E+01 -.2239E+05  .8635E+05   .9999910 -.0026277  .0033347
T  206  8 .1031678E+09   8030000E+01 -.7869E+05  .2174E+05   .9999991  .0007605 -.0011252
T  207  8 .1032250E+09   8030000E+01  .6767E+05 -.1945E+06   .9999921  .0013094 -.0037492
T  208  8 .1032420E+09   8030000E+01 -.8357E+04  .1635E+05   .9999992 -.0010818 -.0005748
T  209  8 .1034271E+09   8030000E+01 -.1807E+05 -.1303E+06   .9999983  .0018205 -.0001336
T  210  8 .1030254E+09   8030000E+01 -.2572E+06 -.1570E+06   .9999894 -.0045500 -.0007608
T  211  8 .1030739E+09   8030000E+01  .2258E+06 -.1037E+06   .9999950  .0029890 -.0010583
T  212  8 .1032409E+09   8030000E+01 -.6169E+05  .3827E+05   .9999936  .0034844 -.0008016
T  213  8 .1028680E+09   8030000E+01 -.1198E+06  .1264E+06   .9999936 -.0029675  .0019960
T  214  8 .1033540E+09   8030000E+01  .1187E+06  .3735E+05   .9999952  .0020537  .0023188
T  215  8 .1030589E+09   8030000E+01  .2255E+06  .2524E+06   .9999944  .0014192  .0030189
T  216  8 .1032322E+09   8030000E+01 -.1541E+06 -.2787E+05   .9999994 -.0010641  .0003871
T  217  8 .1031837E+09   8030000E+01  .1249E+06  .1244E+06   .9999961  .0027153 -.0007176
T  218  8 .1032889E+09   8030000E+01  .9647E+05 -.9221E+05   .9999794 -.0033840 -.0054489
T  219  8 .1032637E+09   8030000E+01 -.7829E+05  .1788E+05   .9999980  .0002875  .0019794
T  220  8 .1030491E+09   8030000E+01 -.5966E+05  .1464E+06   .9999950 -.0023921  .0020528
T  221  8 .1033530E+09   8030000E+01 -.2850E+05  .1511E+06   .9999967  .0005225  .0025120
T  222  8 .1030018E+09   8030000E+01  .5904E+05  .1954E+06   .9999940  .0030452  .0016344
T  223  8 .1030318E+09   8030000E+01 -.1839E+06  .6528E+05   .9999938 -.0027232  .0022451
T  224  8 .1029750E+09   8030000E+01  .1451E+06  .1918E+06   .9999915  .0032542  .0025265
T  225  8 .1030061E+09   8030000E+01  .6820E+05  .7831E+04   .9999999  .0000559 -.0004090
T  226  8 .1030956E+09   8030000E+01  .3464E+05  .1261E+05   .9999989  .0014640 -.0000286
T  227  8 .1029976E+09   8030000E+01  .7436E+04 -.9349E+04   .9999892  .0043360  .0016508
T  228  8 .1030825E+09   8030000E+01  .1302E+05 -.2749E+06   .9999879  .0023652 -.0043035
T  229  8 .1031431E+09   8030000E+01 -.2343E+06  .4853E+06   .9999804 -.0035180  .0051861
